"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343"
"62",1.02657,0.00863,3.6182,4.35524,0,0.99834,0.03511,0.45307,0,3.17294,0.14232,0.0223,0,0,0.00375,0,0.28153,4.3794,0.28239,6.09348,0.70535,1.66056,0.49848,0,0.33479,11.0828,0.05715,0.00881,0.03746,0,0.98221,0.99492,0.09457,0,0,0.03007,0,0,1.12309,0,0.09022,0.01563,0,0.47035,0.44964,3.75663,0,0.014,0.01654,0,0,0.02791,0,5.85005,0,0,0.04077,0.00183,0,0.00605,0.1819,0,1.39886,0,0.00555,0,0.06714,0.00237,0,0,0,0.0233007,0.01814,0.25947,0.07778,0,0,0.05892,0,0.01036,0.0011,0,0,0.00245,0.0396,0,0,0.02398,0.10727,0.04566,0.48225,0.1098,0,0,0,0.00257,0,0,0,0,0,0,0,0,0.00744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834,0,0,0,1.17337,0,0,0,0,0,0.00353,0.00448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01048,0,0,0,0,0,0,0,0,0,0.08451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19612,0,0,0,0,0.08244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02389,0,0,0,0,0,0,0.00169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",1.01169,2.3944,0.19901,0.31089,9.93863,1.01736,5.9726,0.00207,0,0.14947,0.06535,0.08454,0.04075,0,8.37068,6.21031,0,0.00199,3.18666,3.4029,0.15767,0.23663,0.02575,0,0,0,0.0034,0.01796,0,0,0.03601,0.12084,0.00787,0.01037,0.95162,0.05623,0.00655,0.01872,0,0.00093,0.78072,0.25163,0,0.0746,0,0,0,0.02717,0,0,0,0.25302,0,1.27611,0.00869,0,0.04501,0.98934,0,7e-04,0,0.01964,0,0.33161,0.01313,0,0,0.04816,0,0,1.54304,0,0.0106883,0,0,0,0,0,0.00066,0.06559,0.01991,0,0,0.00095,0,0.07133,0.33162,0.01952,0,0.08237,0.26896,0.06644,0,0,0,0.26761,0,0,0,0,0.00163,0,0,0,0,0,0.776,0,0,0,0,0,0,0.04309,0,0,0,0,0,0,0,0,0,0,0,0.00299141,0,0.03949,0,0,0,0,0,0.03687,0,0,0,0,0,0,43.2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066,0,0,0.02293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01289,0,0,0,0,0,0,0,0,0,0,0,1.38105,0,0,0,0,0.80906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",0.00186,5.37381,0.90109,0.41034,0,4.93933,1.29291,0.12297,0.0205,0.52295,0.00099,0.0768,0,0,0.02375,0.00931,0.73983,11.094,0,6.65773,0.0972,7.84177,0.17498,0,10.8183,0,0.61794,1.44338,0,0,0.05127,0.09174,0.00639,1.07982,6.6621,0.00251,0.01547,0,0,9.45912,0.3631,2.62004,0,0.03362,0,0,0,0,0,2.42095,0,0.12419,0,0.05033,0.46206,0,0,0.06825,0,0.01733,0,0.00524,0.0206,0.17071,0.0017,0,0,0,0,0,0,0.01814,0,0,0,0,0,0.07907,0,0,0.00302,0,0,0.01704,0,0.01587,0.42155,0,0.0075,0,2.70308,0.13479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83223,0,0,0,0,0,0,0.06722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334,0,0,0,0,0,0,0.05667,0,0,0,0,0,0,0,0,0,0,0,3.43812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84278,4.70024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",0.19408,1.59866,4.03766,0.20578,0.79427,8.60203,0.71487,0.01334,0.35915,0.0464,40.5573,0.04318,0,0.00471,4.53067,0.16417,0.04114,6.233,0.6856,2.46553,0.50158,0,0.40051,0.06138,0,0.03027,0.13852,0.13881,0,0,0.03505,5.18751,0.00804,0.02556,0.00197,0.02978,0.0024,0.1683,0,0,0,0.0928,0,0.09211,0,0,0.53951,0,0.00372,0,0,0.07046,0,0.00162,0.07563,0.00066,0,0.01472,0,0.00185,0,0,0,0,0.22234,0,0,0,3.86101,0,1.82712,0,0.00211193,0.48809,0,0,0,0.40691,0.00158,0.00633,0.00126,0.63601,4.0163,0.00716,0,0.54681,0,0,0.00763,0,0.12616,0,0,0,0,0,0,0,0,0,0,0,0.37242,0,0,0,0.77474,0,0,0,0,0,0,0.04396,0,0.26651,0,0,0,0,0,0,0,0,0,0.071179,0,1.95078,0,0,0,0,0,0,0,0,0,0,0,0,0.12643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218,0,0,0,0,0,0,0,0,0,0.42371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35253,0,0,0,0,1.14054,0,0,0,0,0,0,0,2.64018,0,0,0,0,6.76076,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",0.10589,0.00213,0,0.30128,0,0.40464,7.32017,0.48505,0.09417,0,0,0.1923,2.61737,0,0,0,0,0.28087,2.14892,2.03967,0,0.35167,0,0,0,0,0,0.04244,0.01042,0,0,0,0,0,0,0.50861,0,0,0,0,0.04204,0,0.38892,0,0.00381,0,0,0.1025,0,0.20843,0,0.1317,0,0,0,0,0.03595,0.16344,0,0,0.05987,0,0,0,0.09701,0,0.00588,0.03699,0,0,0,5.28617,0.00655394,0,0.00983,0,0.05524,0,0,0.22447,0.01845,0,10.1144,0,0.11277,0,0,0.00177,0.60028,0.40179,0.62952,0,0,0,0,0.01717,0,0,0,0,0.01509,0,0,0,0.00815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114,0,0,0,0,0,0,0,0,0,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",1.25235,0.36575,0,0.3021,0,5.26472,0.46505,0.05088,9.45455,0.38811,0,0.00396,0,0.05823,0.16302,1.03927,0,0.00238,2.98889,1.32403,0.24761,0.04269,0,8.68881,0,0,0.72844,0.02904,0.02135,0,0.5653,0.03249,0,0.46025,0.01242,0.01203,0,0.00485,0,0,0.34539,0.65479,0,0.06226,0.01965,0,0,0.00646,0.02492,0.05292,0,0,0.0935,0,0,0,0.03295,0.30173,0,5e-04,0.00508,0,0,0,0.02038,0,0,0.00684,0,0,0.07213,0,0.02297,0,0.00558,0,0,0,0,0.06276,0.02665,0,0,0.00332,1.06459,0.31476,0,0,0.00389,0.0011,0.24867,0.02342,0.03126,0,0,0.0013,0,0,0,0,0,0,0,0,0.04619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01506,0,0,0,0,0,0,0,0,0,0.01378,0.11513,0,0,0,0,0,0,0,0,0,0,0,0,0.02671,0,0,0,0,3.14773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78863,0,0,0.00033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16626,0,0,0,0,0.08061,0,0,0,0,0,0,11.4613,0,0,0,0,0,0,0.93363,0,0,0,0,0,0,0,0,0.00224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",0.54479,0.24254,0.13862,0.56021,0.29568,0.04468,0,0.04207,0,0.32979,22.2639,0.03557,0,0,0.00707,0.89201,0.53922,0.01746,0.27253,2.73258,0.05493,0.03891,0.29912,0,0,0,0.18763,1.19611,0.12085,0,0.02323,0.46017,0.0178,0,0.04638,0,0,0,0.31529,0,0,0,0.00973,0.11377,0,0,0,0.03584,0,0.00451,0,0,0,0,0,0,0.03635,0.03353,0,0,0,0,0.37913,0.12214,0.10696,0,0,0.00321,0,0,0,0,0.00584044,0,0.03532,0,0.00202,0.03722,0,0.00973,0.00571,0,0,0.19657,0.16572,0.16446,0,0.00604,0,0,0.62588,0,0,0,0,0.05359,0.0017,0,0,0,0.01205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6223,0,0,0,0,0,0,0,0,0,0,0.46615,0,0,0,0,0.00176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",0.78762,0.2616,0.0782,1.48033,0.88922,0.09021,1.38985,0.12255,3.49451,0.21701,0.02266,0.48531,1.86266,0,0.2662,3.52468,0.1555,0.0015,7.81184,1.54401,0.05966,0.84031,0.15648,0,0,0.8394,1.20905,0.0443,0.06718,0,0.00983,4.93124,0.01872,1.50172,0.45869,0.04369,0.03531,0,1.29711,0.00047,0.22963,0.5939,1.34264,0.00647,0.1296,0,0.34761,0.02081,0,0.09575,0,0.01669,0,0,0.754,0,0.013,0.0017,0,38.9108,0.00339,0,0,0.00147,0.00202,0,0,0.02193,0,0.00485,2.38459,0,0.00853206,0.18202,0.0093,0,0.00729,4.55239,0,0,0.04933,0,0,0.03621,0.04623,0.06342,0.0031,0.05478,0.16528,0.00534,1.9296,0.36535,0,0,0,0,0,0,0,0,0.01207,0,0.14808,0,0,0,0.01683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75401,0,0,0,0,0,0.57617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35043,0,0,0,0,0,0,0.0725,7.89139,0,0,0,0,2.28988,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",0.08781,0.00386,1.42925,3.57713,0.52224,0.00088,0,0.44031,0,0,0.01353,0.46173,0,0.18817,1.63002,3.71608,0,13.7425,1.12734,0.64815,0.0561,0.01077,0.01259,1.41175,0,0,0.72474,5.40014,0.00075,1.68369,0,0,0,0.16796,1.7425,0.52219,3.7099,0,0,0,0,0.29339,0,0,0.27542,0,1.70047,0.02984,0.01818,0,0.02246,0.0126,0,0,0,0.12164,0.18136,0,0.00251,0,0.0053,0,0,0,0.00062,0,0,0,0,0,0.06775,0,0.00352821,0.17335,0.01191,1.29678,0,3.42817,0.66546,0.04013,0,1.41069,0.0629,0.00073,0,0,0,0.01989,0.03309,0.04905,0,0,0,0,0,0.01355,0,0,0,0,0,0,0,0,0.00289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077,0,0,0,0,0,0,0,0,0,0.00189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34129,1.69549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12621,0,0,0,0,0,0,0,1.28482,0,0,0,0,0,0,0,0,0,0,0,0.43739,0,0.54099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",0.04901,9.46521,1.85852,3.21078,0,0.01191,1.05078,0.03661,0,1.79021,0.56225,0.02362,0.1771,1.13359,7.9849,0,0.06807,6.9547,1.58923,0.28739,1.27465,0.37193,0.74951,0,11.867,5.65742,0,0.12806,0.0992,0,0.01574,0,0.08548,0,0.38084,0.02859,0,0,0,9.10774,0,0,0.19787,0.05394,0.01768,0,0,0,0.2804,0.10726,0,0.42556,0,0.06265,0,0,0.04464,0.0147,0,0,0,0,1.26138,0,0.00533,0,0,0.00693,0,0.00221,0,0.0131079,0,0,0.07708,0,0.01145,3.05525,0.22988,0.04904,0.07472,0.07678,0,0.13045,0,0.00035,0,0,0.18372,0.01304,0.89975,0.09549,0,0.23635,0,0,0,0,0,0,0.04068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02776,0,0,0,0,0,0,0,0,0,0.02484,0.00813,0,0,0,0,0.01286,0.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01628,0,0,0,0,0,3.95313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",0.13124,3.04195,0.2226,0.98149,2.15203,4.64428,24.394,0.03802,0,0.57885,0.11241,0.09652,0,0.26999,0,10.2539,2.56173,1.5911,0.44589,0.00128,0.04296,0.10026,0.53997,0,3.32393,0.07587,0.01068,0.00019,0.00948,1.12668,0.56051,0.82488,0,0.31095,0.35913,0.50233,0,0.23628,0.72819,6.2011,0,0.5762,0,0.04064,0.03297,0,0,0.00882,0.05202,15.1903,0,0,2.14041,1.98085,1.4064,0,0.56748,0.01013,0,0,0,0.00196,0.28015,0,0.00183,0,0.01582,0,0,0,0,0.00353694,0.00371099,0.15123,0.01844,0,0,0,0,0.01824,0.10439,0,0,0.184,0,0,0,0.02012,0.77428,0.00058,0.53363,0.02043,0,0,0,0.03742,0,0,0,0,0,0,0,0,0,0,4.41373,0,0,0,0,0,0,0.00319,0,0,0,0,0,0,0,0,0,0.00497,0,0,0,0,0,0,0,0,0,0.08471,0.01478,0,0,0,0,0,0.0038,0,0,0,0,0,0,0.02647,0,0,0,0,0,0,0,0,0,0,0,0,0.00166,0,0,0,0,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61984,0,0,0,0,0.00984,0,0,0,0,0.23647,0,0,0,0.00353,0,0,1.68136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",0.0832,7.33679,0,0.13079,1.12388,13.9079,0.41063,0.1505,6.492,0.01543,0.11814,4.73664,0.14682,2.62367,0.30858,7.02465,0.3277,13.6781,2.94929,8.2852,2.26458,0.34849,0.26208,0,6.5031,0,0,11.0024,0.02409,0,2.90277,0.00902,0.33522,0.3621,0.00466,0.01467,0.0023,0,1.14531,1.36148,0,1.20851,0.08694,0,0,0,0,0,0.02215,0.16974,0,3e-04,0,0,0.01424,0,0.0212,0.17382,0,0.23998,0.18712,0,0.71533,0,0.00852,0,0,0,0,0,0,0.0976226,0,0.31043,0.02166,0.0917,0,0,0.15473,0.30752,0.02411,0.1226,0,0.335,0,0.2032,2.59245,0,0.03918,0.09063,0.17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299025,0,0,0,0,0,0,0,0.40912,0,0,0,0,0,0.06186,0,0,0,0,0,0,0,0,0,0,0,0,0.00892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285,0,0,1.77939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22388,0,0
"74",0.46987,5.62337,0.04482,0.41291,1.1535,0.90935,1.69179,0.04599,0,0.15854,0.59126,0.2713,0.19127,0,0.68434,0,0.12009,0.69221,2.85584,0.25848,0.39736,1.75088,0.04673,0,1.34428,0.09202,0,1.06215,0.01019,0,0.04174,0.05736,0.0847,0.03617,1.59259,0.01348,0,0.00713,0,0.74256,0.63614,2.82261,0.01455,0.22981,0,0,0.35896,0.02165,0.87648,0,0,0.00867,0,0,0.77108,0.20116,0,0.03496,0,9.0334,0,1.19219,0,0,0.03547,0,0,0.07061,0,0,0.40016,0.432193,0.163428,0.1244,0.23884,0,0,0.22198,0,0.32316,0.01525,0,0,0.0061,0,0,0.07523,0,0.00207,0,0.74048,0,0,0.0203,0,0.0257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",0.21597,6.07772,0.04337,2.31475,1.22758,0.33235,0.27876,0.00449,0.65328,0.06383,9.85881,0.09362,0.0016,1.83378,4.10469,6.53516,0.06479,0.07651,1.1142,2.23056,0.7344,0.15651,0.15856,0.00245,0.14063,1.68321,0.04588,0.00176,0.61173,0.00072,0.01913,0.00218,0.06027,0.38055,0.34703,0.0123,25.0711,0,0.01564,0,0.02985,0.40633,0.00653,0.0228,0,0,0,0,0,12.2002,0,0,0,0.34259,0,0,0.53691,0.08509,0,0.50262,0.00919,0.0406,0,0,0.14036,0.00021,0,0,0,0.01533,0,0.0127981,0,0,0.00888,0,0,0.16192,0,0.07058,0.00208,0,0,0.14769,0,0.29633,0.73251,0,0.213,0.03045,0.57311,0.02071,0,0.06359,0,0.06883,0,0,0,0,0,0,0.31243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175354,0,0.01028,0,0,0,0,0,0.12683,0.00815,0,0,0,0,0.00211,2.64573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34239,0,0,0,0,0,0,0,0,0.018246,0.59346,0,0,0,0,0,0.01056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
